학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2024 학년도,1학기,대학,물리학과,PHY2005,1,수리물리학I,3,"수,금 09:00~10:15",3,Scopel Stefano,42,O,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY2009,1,현대물리학,3,"화,목 09:00~10:15",3,정현식,42,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY2101,1,실험물리학I,2,월 15:00~18:50,4,백현준,11,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY2101,2,실험물리학I,2,수 15:00~18:50,4,유효빈,13,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY2101,3,실험물리학I,2,목 15:00~18:50,4,유효빈,10,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY2101,4,실험물리학I,2,금 15:00~18:50,4,백현준,10,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY3001,1,양자물리학I,3,"월,수 12:00~13:15",3,이현철,45,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3003,1,열역학,3,"월,수 10:30~11:45",3,백현준,52,O,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3101,1,실험물리학III,2,월 15:00~18:50,4,정현식,13,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3101,2,실험물리학III,2,수 15:00~18:50,4,정명화,14,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3101,3,실험물리학III,2,목 15:00~18:50,4,정명화,11,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3101,4,실험물리학III,2,금 15:00~18:50,4,정명화,5,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3501,1,물리캡스톤디자인I(캡스톤디자인),3,"화,목 15:00~16:15",3,이기진,19,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,물리학과,PHY3515,1,전공진로설계Ⅰ,,,,,8,,,,,,,,,,"2,3,4학년",2-4학년,물리학과(1전공 가능),,제1전공자만 가능
2024 학년도,1학기,대학,물리학과,PHY4001,1,고체물리학I,3,"화,목 12:00~13:15",3,유효빈,47,O,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,물리학과,PHY4003,1,현대광학I,3,"화,목 10:30~11:45",3,김현정,36,,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,물리학과,PHY4005,1,기초입자이론I,3,"화,목 13:30~14:45",3,김원태,30,,,,,,,,,,전학년,4학년,,,
2024 학년도,1학기,대학,물리학과,PHY4201,1,특수연구,3,화 16:30~17:45,1.5,장준익,11,,,,,,,,,,"3,4학년",4학년,,전공학점 인정되지 않음.(총학점 포함됨)/교수님과 함께하는 프로젝트과목,전공학점으로 인정되지 않음.(총학점에는 포함됨)
2024 학년도,1학기,대학,물리학과,PHY4204,1,졸업프로젝트,3,화 16:30~17:45,1.5,장준익,1,,,,,,,,,,"3,4학년",4학년,,전공학점 인정되지 않음.(총학점 포함됨)/교수님과 함께하는 프로젝트과목,전공학점으로 인정되지 않음.(총학점에는 포함됨)
2024 학년도,1학기,대학,물리학과,PHYG001,1,고전물리I,3,"월,수 10:30~11:45",3,이현철,16,O,,,,,,,,,"3,4학년",4학년,,"대학원초급과목,구PHY5001",학석사연계과목
2024 학년도,1학기,대학,경제학과,ECO2001,2,경제학원론I,3,"화,목 12:00~13:15",3,김진원,38,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2001,3,경제학원론I,3,"화,목 13:30~14:45",3,김홍균,43,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2001,4,경제학원론I,3,"화,목 15:00~16:15",3,손성빈,40,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2001,5,경제학원론I,3,"월,수 12:00~13:15",3,안태현,32,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2001,6,경제학원론I,3,,,허정,100,,,,,,,,,,전학년,1학년,,,[비대면] 사이버 캠퍼스 동영상 녹화 강의
2024 학년도,1학기,대학,경제학과,ECO2001,7,경제학원론I,3,"수,금 09:00~10:15",3,Iris Haydar Doruk,14,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2002,1,경제학원론II,3,"수,금 09:00~10:15",3,김재호,16,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2002,2,경제학원론II,3,"화,목 12:00~13:15",3,송의영,50,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2002,3,경제학원론II,3,"수,금 13:30~14:45",3,김형욱,30,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2002,4,경제학원론II,3,월 13:30~16:15,3,김숙영,46,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2003,1,경제수리기초,3,월 13:30~16:15,3,김형욱,4,,,,,,,,,,전학년,1학년,"경제대학,스타트업연계전공,융합소프트웨어연계전공,빅데이터사이언스연계전공,인공지능연계전공(가능)",,"경제학·스타트업·융합S/W·빅데이터사이언스·인공지능연계전공 우선신청/미적분학I, II 수강자 및 07학번이전학생 수강불가"
2024 학년도,1학기,대학,경제학과,ECO2003,2,경제수리기초,3,금 10:30~13:15,3,박경옥,23,,,,,,,,,,전학년,1학년,"경제대학,스타트업연계전공,융합소프트웨어연계전공,빅데이터사이언스연계전공,인공지능연계전공(가능)",,"경제학·스타트업·융합S/W·빅데이터사이언스·인공지능연계전공 우선신청/미적분학I, II 수강자 및 07학번이전학생 수강불가"
2024 학년도,1학기,대학,경제학과,ECO2004,1,경제통계학,3,"월,수 12:00~13:15",3,주하연,28,O,,,,,,,,,전학년,1학년,"경제대학,스타트업연계전공,융합소프트웨어연계전공,빅데이터사이언스연계전공(가능)",,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체),경영통계수강자 수강불가"
2024 학년도,1학기,대학,경제학과,ECO2004,2,경제통계학,3,"수,금 09:00~10:15",3,김인경,15,O,,,,,,,,,전학년,1학년,"경제대학,스타트업연계전공,융합소프트웨어연계전공,빅데이터사이언스연계전공(가능)",,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체),경영통계수강자 수강불가"
2024 학년도,1학기,대학,경제학과,ECO2004,3,경제통계학,3,"화,목 10:30~11:45",3,백예인,24,,,,,,,,,,전학년,1학년,"경제대학,스타트업연계전공,융합소프트웨어연계전공,빅데이터사이언스연계전공(가능)",,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체),경영통계수강자 수강불가"
2024 학년도,1학기,대학,경제학과,ECO2006,1,미시경제학I,3,"수,금 13:30~14:45",3,Iris Haydar Doruk,55,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2006,2,미시경제학I,3,"수,금 15:00~16:15",3,Iris Haydar Doruk,51,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2006,3,미시경제학I,3,"화,목 10:30~11:45",3,왕규호,28,,,,,,,O,,,"2,3,4학년",2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)","HONORS CLASS: CGPA3.3이상 & 경제학원론 I,II 경제수리기초, 경제통계학 중 3과목에서 B+이상 선수과목 꼭 확인"
2024 학년도,1학기,대학,경제학과,ECO2006,4,미시경제학I,3,"월,수 12:00~13:15",3,김도영,59,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2007,1,거시경제학I,3,"월,수 10:30~11:45",3,이윤수,60,O,,,,,,,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2007,2,거시경제학I,3,"월,수 16:30~17:45",3,정국모,46,O,,,,,,,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2007,3,거시경제학I,3,"수,금 15:00~16:15",3,곽준희,52,,,,,,,,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2009,1,계량경제학I,3,"화,목 12:00~13:15",3,이영훈,80,,,,,,,,,,"2,3,4학년",2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),
2024 학년도,1학기,대학,경제학과,ECO2009,2,계량경제학I,3,"수,금 15:00~16:15",3,이한식,49,,,,,,,,,,"2,3,4학년",2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),
2024 학년도,1학기,대학,경제학과,ECO2009,3,계량경제학I,3,"화,목 13:30~14:45",3,백예인,70,O,,,,,,,,,"2,3,4학년",2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),
2024 학년도,1학기,대학,경제학과,ECO2012,1,동태계획법,3,"월,수 12:00~13:15",3,정국모,23,O,,,,,,,,,"2,3,4학년",2-4학년,경제대학(가능),선수과목 : ECO2003(또는 STS2005 또는 STS2006),경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3001,1,산업경제학,3,"월,수 16:30~17:45",3,주하연,68,,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),"(구)산업조직론,선수과목:ECO2006,ECO2004(또는MAT3020 또는 MGT2002 또는 MAT2410)",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3002,1,노동경제학,3,"월,수 10:30~11:45",3,안태현,60,O,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),"선수과목 : ECO2006, ECO2004(또는 MAT3020 또는 MGT2002 또는 MAT2410)",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3008,1,금융경제학,3,"수,금 15:00~16:15",3,남주하,99,,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),"선수과목 : ECO2006 미시경제학I, ECO2007 거시경제학I",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3009,1,공공경제학,3,"화,목 10:30~11:45",3,김홍균,70,,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),"(구) 재정학, 선수과목 : ECO2006, ECO2007",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3010,1,국제무역론,3,"화,목 15:00~16:15",3,허정,90,O,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3011,1,국제금융론,3,"월,수 12:00~13:15",3,김윤정,70,O,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),선수과목 : ECO2007 거시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3017,1,국제경제학,3,"수,금 13:30~14:45",3,곽준희,70,O,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),"선수과목 : ECO2001 경제학원론I, ECO2002 경제학원론II","국제무역론과 국제금융론 모두 이수한 학생은 수강불가, 경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)"
2024 학년도,1학기,대학,경제학과,ECO3021,1,경제성장론,3,"화,목 10:30~11:45",3,송의영,69,,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),"선수과목 : ECO2007, ECO2003(또는 STS2005 또는 STS2006)",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3023,1,AI금융(캡스톤디자인),3,"수,금 13:30~14:45",3,정재식,30,,,,,,,,,,"3,4학년",3-4학년,경제대학(가능),"선수과목:ECO2001경제학원론I, ECO2002경제학원론II",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3026,1,교통경제학,3,"화,목 09:00~10:15",3,김진원,70,O,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),"선수과목:ECO2001,ECO2004",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3027,1,전공진로설계Ⅰ,,,,이진권,8,,,,,,,,,,"2,3,4학년",2-4학년,경제대학(1전공 가능),,제1전공자만 가능
2024 학년도,1학기,대학,경제학과,ECO4005,1,게임이론,3,"화,목 13:30~14:45",3,왕규호,70,,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4006,1,정보경제학,3,"화,목 12:00~13:15",3,김도영,70,,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4007,1,경쟁법과산업규제의경제학,3,"화,목 16:30~17:45",3,전성훈,70,,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),"(구) 법과 경제, 선수과목 : ECO2006 미시경제학I",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4008,1,금융정책,3,"화,목 15:00~16:15",3,허준영,60,O,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),"선수과목 : ECO2006 미시경제학I, ECO2007 거시경제학I",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4010,1,국제금융시장,3,"화,목 12:00~13:15",3,박정수,80,O,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),"선수과목 : ECO2001 경제학원론I, ECO2002 경제학원론II",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4022,1,경제학특강5,3,"화,목 10:30~11:45",3,이강오,18,,,,,,,,,,"2,3,4학년",3-4학년,경제대학(가능),"선수과목 : ECO2001 경제학원론I, ECO2002 경제학원론II",부제: 인공지능을 위한 수학과 통계. 경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4032,1,금융시장계량분석(캡스톤디자인),3,"수,금 13:30~14:45",3,김재호,20,,,,,,,,,,"3,4학년",3-4학년,경제대학(가능),선수과목 : ECO2009 계량경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4037,1,주식및채권시장,3,"화,목 13:30~14:45",3,손성빈,60,O,,,,,,,,,"2,3,4학년",2-4학년,경제대학(가능),"선수과목:ECO2003,ECO2004,ECO2006",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECOG010,1,고급미시경제학I,3,"월,수 12:00~13:15",3,이진권,16,,,,,,,,,,"3,4학년",4학년,경제대학(가능),"대학원초급과목, 선수과목 : ECO2006 미시경제학I","대학원초급과목, 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)"
2024 학년도,1학기,대학,경제학과,ECOG020,1,고급거시경제학I,3,"화,목 13:30~14:45",3,허준영,11,O,,,,,,,,,"3,4학년",4학년,경제대학(가능),"대학원초급과목, 선수과목 : ECO2006, ECO2007","대학원초급과목, 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)"
2024 학년도,1학기,대학,경제학과,ECOG030,1,고급계량경제학I,3,"화,목 15:00~16:15",3,이영훈,6,,,,,,,,,,"3,4학년",4학년,경제대학(가능),"대학원초급과목, 선수과목 : ECO2009 계량경제학I","대학원초급과목, 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)"
2024 학년도,1학기,대학,경제학과,ECOG040,1,고급수리통계학,3,"월,수 16:30~17:45",3,이성원,6,,,,,,,,,,"3,4학년",1-4학년,경제대학(가능),,"대학원초급과목, 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)"
2024 학년도,1학기,대학,생명과학과,BIO1101,1,일반생물학I,3,"월,수 10:30~11:45",3,"Lee, Hosuk Sean",8,O,,,,,,,,,전학년,1학년,생명과학과(1전공 불가능),,*생명과학 제1전공 수강불가
2024 학년도,1학기,대학,생명과학과,BIO1101,2,일반생물학I,3,"월,수 12:00~13:15",3,허진영,9,,,,,,,,,,전학년,1학년,생명과학과(1전공 불가능),,*생명과학 제1전공 수강불가
2024 학년도,1학기,대학,생명과학과,BIO1101,3,일반생물학I,3,"화,목 10:30~11:45",3,주봉건,3,,,,,,,,,,전학년,1학년,생명과학과(1전공 가능),,*(생명전용반)생명과학 제1전공만 수강가능
2024 학년도,1학기,대학,생명과학과,BIO1101,4,일반생물학I,3,"화,목 12:00~13:15",3,이규호,18,,,,,,,,,,전학년,1학년,생명과학과(1전공 불가능),,*생명과학 제1전공 수강불가
2024 학년도,1학기,대학,생명과학과,BIO1101,5,일반생물학I,3,"화,목 13:30~14:45",3,김건수,19,,,,,,,,,,전학년,1학년,생명과학과(1전공 불가능),,*생명과학 제1전공 수강불가
2024 학년도,1학기,대학,생명과학과,BIO1105,1,일반생물학실험I,1,월 13:30~16:15,3,"Lee, Hosuk Sean",5,O,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,2,일반생물학실험I,1,월 16:30~19:15,3,"Lee, Hosuk Sean",2,O,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,3,일반생물학실험I,1,화 13:30~16:15,3,신형두,3,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,4,일반생물학실험I,1,화 16:30~19:15,3,김정호,3,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,5,일반생물학실험I,1,수 13:30~16:15,3,김성룡,4,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,6,일반생물학실험I,1,수 16:30~19:15,3,허진영,3,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,7,일반생물학실험I,1,목 13:30~16:15,3,서미정,1,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
